product_id,product_name,price,stock,category
2663,Yeti Monitor (Budget),33012.88,143,Electronics
2664,Goldstar Whiteboard,498.27,339,Stationery
2665,CG Blood Pressure Monitor (Small),394.45,396,Pharmacy
2666,Nepal Salt (Budget),216.98,495,Grocery
2667,Goldstar Sweater (Large),11915.79,263,Clothing
2668,Goldstar Desktop Computer (Medium),33285.06,377,Electronics
2669,Himalayan Hard Drive (Medium),77393.97,342,Electronics
2670,Everest Dal (Masoor) (Budget),2543.76,143,Grocery
2671,Goldstar Whiteboard (Premium),1479.67,439,Stationery
2672,Cement (50kg) (Premium),17363.44,307,Hardware
2673,Nepal Tablet (Large),133549.91,162,Electronics
2674,Everest Sandals (Small),7860.6,203,Clothing
2675,Himalayan Noodles (Budget),1198.2,448,Grocery
2676,Yeti Eye Drops (Small),1050.39,177,Pharmacy
2677,CG Marker,169.11,248,Stationery
2678,Himalayan Antiseptic (Large),1079.84,168,Pharmacy
2679,CG Extension Board (Small),67139.49,253,Electronics
2680,Thermometer (Small),2236.7,178,Pharmacy
2681,Paper Clip (Budget),556.0,124,Stationery
2682,Everest Pencil (Medium),90.84,46,Stationery
2683,CG Spice (Chili) (Budget),890.61,75,Grocery
2684,Himalayan Socks (Premium),7635.15,90,Clothing
2685,Hammer (Premium),9862.33,2,Hardware
2686,Nepal Power Bank (Small),142287.47,486,Electronics
2687,Wire (Electrical) (Medium),17184.22,46,Hardware
2688,Everest Brush (Budget),6190.56,210,Hardware
2689,Nepal Sari (Premium),10973.17,403,Clothing
2690,Goldstar Tube Light (Budget),24942.61,334,Hardware
2691,CG Paper Clip (Medium),1351.27,7,Stationery
2692,Yeti Handkerchief (Budget),3813.73,334,Clothing
2693,Himalayan Tape,302.18,245,Stationery
2694,Himalayan UPS (Budget),141190.54,409,Electronics
2695,CG Chalk,1247.29,298,Stationery
2696,Himalayan Pliers (Large),2222.66,144,Hardware
2697,Nepal Cough Syrup (Medium),3157.7,407,Pharmacy
2698,Nepal Iron Supplement,1855.73,62,Pharmacy
2699,Nepal Hammer (Medium),20175.07,320,Hardware
2700,Goldstar Ear Drops (Budget),4887.01,423,Pharmacy
2701,CG Bulb (LED) (Standard),12633.26,192,Hardware
2702,Yeti Screwdriver Set,9593.03,74,Hardware
2703,Himalayan Nails (1kg) (Medium),1380.03,428,Hardware
2704,Nepal Notebook (Premium),1419.45,153,Stationery
2705,Nepal Wire (Electrical) (Premium),24724.18,242,Hardware
2706,Goldstar Sugar (Small),860.07,406,Grocery
2707,Goldstar Chalk (Small),1023.3,216,Stationery
2708,Himalayan Blood Pressure Monitor (Standard),2762.03,467,Pharmacy
2709,Goldstar Router (Large),8672.13,59,Electronics
2710,Himalayan Eye Drops (Large),3993.87,304,Pharmacy
2711,CG Iron Supplement,988.81,133,Pharmacy
2712,Nepal Oil (Mustard) (Premium),4780.55,103,Grocery
2713,CG Stapler,1235.71,59,Stationery
2714,Yeti Glucose Strips (Budget),3005.47,321,Pharmacy
2715,Goldstar Power Bank (Premium),20796.43,494,Electronics
2716,Dal (Masoor) (Budget),4035.32,345,Grocery
2717,Yeti Ibuprofen (Large),3575.02,130,Pharmacy
2718,CG Pliers (Large),5914.36,467,Hardware
2719,Goldstar Register (Premium),230.88,170,Stationery
2720,Yeti Printer (Medium),89609.84,72,Electronics
2721,Goldstar Tablet,93118.08,420,Electronics
2722,Memory Card (Small),9191.18,456,Electronics
2723,Nepal Flour (Atta) (Large),2729.74,101,Grocery
2724,Everest Shawl (Standard),993.45,459,Clothing
2725,Everest Soap,4203.71,118,Grocery
2726,Himalayan Marker (Small),154.51,186,Stationery
2727,Yeti Modem,80441.82,224,Electronics
2728,CG Scanner,99160.33,211,Electronics
2729,Goldstar ORS Packet (Large),1493.25,128,Pharmacy
2730,Yeti Cotton,3853.93,127,Pharmacy
2731,Nepal Whiteboard (Medium),1594.82,145,Stationery
2732,Register (Medium),203.34,84,Stationery
2733,Tape (Large),148.9,366,Stationery
2734,CG Headphones (Medium),44702.79,16,Electronics
2735,Yeti Wire (Electrical) (Large),19071.47,438,Hardware
2736,Yeti Amoxicillin (Premium),1590.25,124,Pharmacy
2737,Pants (Standard),14563.68,179,Clothing
2738,Nepal Webcam (Medium),28113.05,381,Electronics
2739,Pants (Medium),11137.95,299,Clothing
2740,CG Sand (cubic ft) (Small),22909.77,364,Hardware
2741,Socks (Small),9897.71,230,Clothing
2742,CG Screws Pack (Standard),15634.01,160,Hardware
2743,Goldstar Sari (Standard),509.32,168,Clothing
2744,Yeti Rod (12mm),5877.24,391,Hardware
2745,CG Cetrizine (Budget),2371.33,437,Pharmacy
2746,Yeti Oil (Sunflower) (Small),2036.04,27,Grocery
2747,Everest File Cover (Small),374.08,200,Stationery
2748,CG USB Cable (Premium),87057.85,330,Electronics
2749,Everest Sand (cubic ft) (Small),23681.82,296,Hardware
2750,Fan (Ceiling) (Large),18038.89,256,Hardware
2751,Nepal Iron Supplement (Standard),320.82,271,Pharmacy
2752,CG Handkerchief,13171.5,435,Clothing
2753,CG Nails (1kg) (Large),10303.91,74,Hardware
2754,Goldstar Iron Supplement (Premium),4577.23,317,Pharmacy
2755,CG Screwdriver Set (Small),19631.84,412,Hardware
2756,Nepal Rice (Local) (Premium),4701.81,494,Grocery
2757,Goldstar Cough Syrup (Standard),210.9,195,Pharmacy
2758,Face Mask (Medium),2837.57,118,Pharmacy
2759,Goldstar Oil (Mustard) (Premium),2122.89,326,Grocery
2760,Punching Machine (Budget),1453.44,497,Stationery
2761,Nepal Cement (50kg) (Budget),3765.72,3,Hardware
2762,Himalayan Antiseptic (Large),2472.34,446,Pharmacy
2763,Spice (Chili) (Medium),3274.62,125,Grocery
2764,Goldstar Pipe (PVC) (Large),5205.97,272,Hardware
2765,Nepal Ghee (Small),4429.98,325,Grocery
2766,ORS Packet (Standard),1707.52,141,Pharmacy
2767,CG Calculator (Medium),118.06,62,Stationery
2768,Himalayan Sports Wear (Budget),1331.25,386,Clothing
2769,Pain Relief Balm (Standard),881.18,374,Pharmacy
2770,Everest Cotton (Budget),3475.05,39,Pharmacy
2771,Himalayan Scarf (Small),10511.11,19,Clothing
2772,Goldstar Notebook (Large),1719.68,238,Stationery
2773,Everest Stapler (Premium),48.37,321,Stationery
2774,Yeti Bulb (LED) (Standard),1162.8,483,Hardware
2775,Everest Soap (Small),4045.69,315,Grocery
2776,CG Register (Small),1938.87,6,Stationery
2777,Yeti Antiseptic (Premium),1984.91,273,Pharmacy
2778,Himalayan ORS Packet (Large),118.48,124,Pharmacy
2779,Yeti Sports Wear (Budget),11890.09,115,Clothing
2780,Goldstar Soap (Premium),3981.72,20,Grocery
2781,Himalayan Flour (Maida) (Small),1365.95,246,Grocery
2782,Pliers (Medium),3499.81,230,Hardware
2783,CG Stapler (Budget),331.7,119,Stationery
2784,Yeti HDMI Cable (Premium),43513.14,286,Electronics
2785,Everest Laptop (Budget),149819.68,182,Electronics
2786,CG Scarf (Premium),13027.76,453,Clothing
2787,Goldstar Oil (Sunflower) (Premium),2366.62,259,Grocery
2788,Goldstar Jeans (Premium),6916.86,455,Clothing
2789,CG Soap (Premium),4382.11,194,Grocery
2790,Yeti Sports Wear (Small),13756.74,219,Clothing
2791,Goldstar Envelope (Budget),1933.05,31,Stationery
2792,Everest Pipe (PVC) (Medium),5435.79,427,Hardware
2793,Yeti Drill Machine (Budget),5500.19,436,Hardware
2794,Yeti Shirt (Small),13461.59,3,Clothing
2795,Yeti Dhoti (Premium),10740.2,191,Clothing
2796,Goldstar Milk Powder (Standard),4338.61,134,Grocery
2797,Himalayan Jeans,7692.63,394,Clothing
2798,Nepal Pipe (PVC) (Premium),5284.29,128,Hardware
2799,Everest USB Cable (Standard),53186.27,368,Electronics
2800,Yeti Spice (Chili) (Small),603.63,461,Grocery
2801,Himalayan Punching Machine (Small),1602.42,108,Stationery
2802,Goldstar Smart Watch (Premium),51669.02,279,Electronics
2803,Detergent (Small),3536.26,319,Grocery
2804,Salt (Budget),3646.11,178,Grocery
2805,Goldstar Kurta,13511.19,388,Clothing
2806,Stamp Pad (Premium),73.24,430,Stationery
2807,Thermometer (Standard),4599.44,348,Pharmacy
2808,Yeti School Uniform (Large),5922.47,23,Clothing
2809,Everest Wrench (Standard),17718.97,137,Hardware
2810,Yeti Saw (Budget),14836.35,67,Hardware
2811,Yeti Jacket,14913.37,161,Clothing
2812,Nepal Shirt (Small),9316.54,439,Clothing
2813,Everest Tablet (Small),121404.37,446,Electronics
2814,Everest Dal (Masoor) (Small),3523.18,147,Grocery
2815,Nepal Calcium Tablet (Budget),1106.96,348,Pharmacy
2816,CG Screws Pack (Standard),10347.65,245,Hardware
2817,CG Screws Pack (Medium),1135.33,419,Hardware
2818,Goldstar Whiteboard (Medium),1845.22,131,Stationery
2819,Yeti Scissors (Large),1644.47,367,Stationery
2820,Nepal Iron Supplement (Medium),1008.45,8,Pharmacy
2821,Goldstar Fan (Ceiling) (Budget),15893.5,157,Hardware
2822,Goldstar Soap (Standard),2978.89,374,Grocery
2823,Yeti Tablet (Medium),120354.04,156,Electronics
2824,Shoes (Medium),278.16,1,Clothing
2825,CG Extension Board,19378.04,283,Electronics
2826,Himalayan Biscuit (Budget),1344.59,210,Grocery
2827,Everest Bluetooth Speaker (Small),68882.67,4,Electronics
2828,Goldstar Noodles (Standard),3349.49,70,Grocery
2829,Himalayan Socks (Standard),10762.6,422,Clothing
2830,Yeti Marker (Premium),1555.44,403,Stationery
2831,CG Dhoti (Standard),4581.07,431,Clothing
2832,Himalayan Pants (Budget),4840.94,418,Clothing
2833,Himalayan Shirt (Large),3843.88,156,Clothing
2834,Dal (Chana) (Small),657.91,208,Grocery
2835,Register (Budget),1064.18,479,Stationery
2836,Nepal Detergent (Small),3100.43,139,Grocery
2837,Everest Cough Syrup,2391.7,246,Pharmacy
2838,Yeti Dhoti (Large),8359.24,469,Clothing
2839,CG Detergent (Medium),3359.21,31,Grocery
2840,Himalayan Mouse,82692.42,78,Electronics
2841,CG Wrench (Large),8769.95,126,Hardware
2842,Himalayan Stapler (Large),1886.17,255,Stationery
2843,Himalayan Cement (50kg) (Large),18340.3,197,Hardware
2844,Everest Paracetamol,2422.75,69,Pharmacy
2845,CG Face Mask,2943.3,476,Pharmacy
2846,Nepal Wrench (Small),8391.04,393,Hardware
2847,Everest Glucose Strips (Standard),1937.88,4,Pharmacy
2848,CG Paracetamol (Large),4093.44,186,Pharmacy
2849,Goldstar Flour (Maida) (Premium),64.4,117,Grocery
2850,Goldstar Sandals (Medium),11198.45,292,Clothing
2851,CG Blood Pressure Monitor,2164.55,44,Pharmacy
2852,Yeti Smart Watch (Medium),41382.79,341,Electronics
2853,Yeti Scarf (Large),4980.23,388,Clothing
2854,Everest Glue Stick,703.32,58,Stationery
2855,Nepal Face Mask (Large),498.6,482,Pharmacy
2856,Yeti Flour (Atta),3446.79,58,Grocery
2857,Yeti Flour (Maida) (Premium),1304.33,126,Grocery
2858,CG Oil (Sunflower),999.13,395,Grocery
2859,Goldstar Ruler,1924.28,58,Stationery
2860,CG Sand (cubic ft),9269.55,69,Hardware
2861,Yeti Vitamin C (Large),4188.91,53,Pharmacy
2862,Goldstar Pen (Premium),1951.18,12,Stationery
2863,Yeti Soap (Standard),3679.74,328,Grocery
2864,CG Bulb (LED) (Medium),13936.24,314,Hardware
2865,Himalayan Cough Syrup (Premium),2903.11,463,Pharmacy
2866,Everest Coffee (Medium),1491.9,251,Grocery
2867,Himalayan Power Bank (Small),17018.2,319,Electronics
2868,Goldstar Amoxicillin,1859.63,474,Pharmacy
2869,Himalayan Nails (1kg),8438.34,237,Hardware
2870,Nepal Bluetooth Speaker (Small),101015.2,46,Electronics
2871,Sports Wear (Premium),6068.6,119,Clothing
2872,Everest Socks (Large),14800.82,92,Clothing
2873,Nepal Lock (Budget),3283.17,269,Hardware
2874,CG Webcam (Small),21754.5,287,Electronics
2875,CG Cetrizine (Budget),4779.75,405,Pharmacy
2876,Goldstar Spice (Turmeric) (Premium),1524.05,191,Grocery
2877,Nepal Whiteboard (Small),850.72,128,Stationery
2878,Yeti Face Mask (Medium),1732.86,209,Pharmacy
2879,Goldstar Screws Pack (Premium),5668.41,231,Hardware
2880,Goldstar Biscuit (Medium),4962.81,394,Grocery
2881,Yeti Bluetooth Speaker (Budget),141522.86,312,Electronics
2882,Himalayan Pain Relief Balm (Small),2911.09,53,Pharmacy
2883,Goldstar Pain Relief Balm (Standard),1856.73,349,Pharmacy
2884,Cough Syrup (Small),2278.45,324,Pharmacy
2885,UPS (Premium),63071.81,211,Electronics
2886,CG Rice (Local) (Budget),1642.98,357,Grocery
2887,Nepal Cotton,2407.59,490,Pharmacy
2888,Yeti Punching Machine (Small),622.33,441,Stationery
2889,CG Rod (12mm) (Medium),17920.18,163,Hardware
2890,Himalayan Tape (Budget),1797.05,462,Stationery
2891,Cotton (Budget),2074.83,403,Pharmacy
2892,Nepal Keyboard (Small),142331.34,295,Electronics
2893,Yeti Eraser,219.34,293,Stationery
2894,Yeti Screws Pack (Budget),21343.85,238,Hardware
2895,Nepal Jeans (Medium),7002.35,147,Clothing
2896,Yeti Sports Wear (Standard),12378.63,73,Clothing
2897,Yeti Detergent (Small),4668.66,470,Grocery
2898,Yeti Cotton (Small),4725.07,6,Pharmacy
2899,Nepal Sugar (Medium),2218.53,472,Grocery
2900,Goldstar Paper Clip (Premium),240.27,127,Stationery
2901,Everest Calculator (Budget),1180.56,423,Stationery
2902,CG Antiseptic (Budget),2231.04,405,Pharmacy
2903,Himalayan Drill Machine (Premium),11581.89,57,Hardware
2904,Himalayan Scissors (Standard),1555.72,351,Stationery
2905,Yeti Paper Clip (Small),1457.43,89,Stationery
2906,Himalayan Monitor (Standard),81148.36,250,Electronics
2907,Everest Rod (12mm) (Premium),17050.94,26,Hardware
2908,Pencil (Standard),979.1,470,Stationery
2909,Goldstar Tea (Ilam),1247.09,288,Grocery
2910,Himalayan Dal (Chana) (Standard),3469.3,150,Grocery
2911,Himalayan Nails (1kg) (Standard),3352.5,12,Hardware
2912,CG Sandals (Budget),10302.92,31,Clothing
2913,Goldstar Amoxicillin (Large),2530.97,457,Pharmacy
2914,Nepal Register,1484.76,7,Stationery
2915,CG Biscuit (Large),3926.21,282,Grocery
2916,CG Notebook (Large),466.01,392,Stationery
2917,Goldstar Flour (Maida) (Standard),2627.97,321,Grocery
2918,Ibuprofen (Large),4259.69,65,Pharmacy
2919,CG Sugar (Premium),3404.09,64,Grocery
2920,CG Salt (Premium),4790.4,61,Grocery
2921,Everest Dal (Chana) (Budget),4148.08,97,Grocery
2922,Cetrizine (Budget),4975.19,133,Pharmacy
2923,Everest Sugar (Small),1776.92,112,Grocery
2924,Goldstar USB Cable (Premium),5873.57,170,Electronics
2925,Yeti Glucose Strips,1024.33,382,Pharmacy
2926,Yeti Tea (Ilam) (Budget),2178.15,231,Grocery
2927,CG Pencil (Standard),1781.45,273,Stationery
2928,Himalayan Blood Pressure Monitor (Premium),2867.35,51,Pharmacy
2929,CG Wrench (Medium),13497.53,307,Hardware
2930,Everest Pliers (Medium),16523.61,292,Hardware
2931,Nepal Topi (Nepali Cap) (Standard),4485.89,274,Clothing
2932,Smart Watch (Budget),46452.43,44,Electronics
2933,Yeti Raincoat,8824.89,124,Clothing
2934,Nepal Sand (cubic ft) (Budget),13572.23,169,Hardware
2935,Nepal Sugar (Small),3857.95,432,Grocery
2936,Himalayan Nails (1kg) (Budget),20987.52,326,Hardware
2937,Nepal Shirt (Small),4356.54,375,Clothing
2938,Yeti Stamp Pad (Premium),1534.07,109,Stationery
2939,Yeti Saw (Small),22884.15,53,Hardware
2940,Yeti Bluetooth Speaker (Standard),14471.8,62,Electronics
2941,Yeti Cotton (Premium),2965.47,186,Pharmacy
2942,Yeti Envelope (Medium),350.42,165,Stationery
2943,Nepal Microphone (Large),22341.18,126,Electronics
2944,Himalayan Topi (Nepali Cap),13919.22,422,Clothing
2945,Pain Relief Balm (Small),4052.99,40,Pharmacy
2946,CG Ruler (Premium),356.65,327,Stationery
2947,Yeti Flour (Atta) (Medium),1602.3,469,Grocery
2948,Yeti ORS Packet,1859.2,296,Pharmacy
2949,CG Bulb (LED) (Budget),13948.95,161,Hardware
2950,Himalayan Rice (Basmati) (Premium),1105.04,408,Grocery
2951,Himalayan Wire (Electrical) (Premium),15449.25,404,Hardware
2952,Yeti Dal (Masoor),1050.98,401,Grocery
2953,Everest Punching Machine (Small),198.38,104,Stationery
2954,Yeti T-Shirt (Small),2574.04,235,Clothing
2955,Everest Cough Syrup (Budget),4651.64,467,Pharmacy
2956,Yeti Ruler (Budget),96.63,180,Stationery
2957,Goldstar Whiteboard,1205.06,128,Stationery
2958,Everest Ruler (Premium),165.53,365,Stationery
2959,Nepal Jeans (Small),10723.82,70,Clothing
2960,Everest Webcam (Budget),149655.98,241,Electronics
2961,Yeti Kurta (Medium),7285.62,210,Clothing
2962,Goldstar Noodles (Small),3358.52,252,Grocery
2963,Nepal Fan (Ceiling) (Small),4705.71,76,Hardware
2964,Goldstar T-Shirt (Large),1013.56,93,Clothing
2965,Yeti Bandage (Medium),3542.68,211,Pharmacy
2966,Everest Sugar (Large),612.07,417,Grocery
2967,Everest File Cover (Large),987.49,154,Stationery
2968,Yeti Socks (Premium),10957.21,142,Clothing
2969,Everest Ghee (Premium),4638.07,280,Grocery
2970,Yeti Soap (Large),285.72,70,Grocery
2971,Himalayan Soap (Small),2199.0,362,Grocery
2972,CG Screws Pack,16200.77,171,Hardware
2973,CG Detergent (Standard),4639.05,472,Grocery
2974,CG Keyboard (Small),136466.5,357,Electronics
2975,Envelope (Budget),1193.7,212,Stationery
2976,Yeti Pants (Medium),4930.84,137,Clothing
2977,CG Blood Pressure Monitor,981.45,124,Pharmacy
2978,Himalayan Chalk (Standard),1878.04,288,Stationery
2979,Yeti Pliers (Standard),4426.24,241,Hardware
2980,CG Iron Supplement,3887.39,142,Pharmacy
2981,Goldstar Oil (Mustard) (Standard),4056.65,13,Grocery
2982,CG Spice (Turmeric) (Small),3908.01,39,Grocery
2983,Iron Supplement (Medium),2861.23,363,Pharmacy
2984,Rod (12mm) (Standard),21923.11,383,Hardware
2985,Yeti Thermometer (Budget),1386.12,452,Pharmacy
2986,CG Scissors (Small),228.89,161,Stationery
2987,CG Pliers (Large),3161.75,289,Hardware
2988,CG Sports Wear (Small),12709.28,346,Clothing
2989,Goldstar Screwdriver Set (Premium),17331.75,409,Hardware
2990,Nepal Eraser (Large),123.47,156,Stationery
2991,Nepal Rod (12mm) (Medium),3401.06,472,Hardware
2992,Himalayan Headphones (Premium),110563.5,241,Electronics
2993,Himalayan Sweater (Standard),3113.13,239,Clothing
2994,CG HDMI Cable (Standard),103834.41,401,Electronics
2995,Nepal Stamp Pad,410.55,144,Stationery
2996,Pencil (Standard),1940.33,64,Stationery
2997,Nepal Punching Machine,1006.96,154,Stationery
2998,Himalayan Tube Light (Small),21005.3,183,Hardware
2999,Nepal Mouse (Standard),34917.09,225,Electronics
3000,CG Pliers (Premium),22899.22,41,Hardware
3001,Nepal Paint (1L),12216.77,418,Hardware
3002,Everest Tea (Ilam) (Standard),4359.76,378,Grocery
3003,Yeti Scissors,1994.43,467,Stationery
3004,Himalayan Pen Drive (Small),111545.93,475,Electronics
3005,Thermometer (Standard),2005.56,122,Pharmacy
3006,Nepal Register (Budget),1753.04,333,Stationery
3007,Goldstar Rice (Local) (Large),4342.0,337,Grocery
3008,Goldstar Screwdriver Set (Budget),24095.78,197,Hardware
3009,Yeti Whiteboard (Small),1983.94,259,Stationery
3010,Himalayan Ruler (Medium),1966.08,28,Stationery
3011,Nepal Paper Clip (Budget),1956.46,302,Stationery
3012,Everest Bandage (Small),1629.19,303,Pharmacy
3013,CG Printer (Large),85651.89,304,Electronics
3014,Goldstar Sandals (Premium),11656.49,235,Clothing
3015,Himalayan Iron Supplement (Budget),644.6,74,Pharmacy
3016,Drill Machine,1763.08,32,Hardware
3017,Everest Tea (Ilam) (Budget),3523.41,137,Grocery
3018,CG Bandage (Large),1388.19,285,Pharmacy
3019,Charger (Small),148077.74,432,Electronics
3020,CG File Cover (Premium),477.42,141,Stationery
3021,Everest Wrench (Standard),24037.07,430,Hardware
3022,Yeti Calculator (Standard),1881.74,314,Stationery
3023,Everest Thermometer (Budget),384.91,340,Pharmacy
3024,Nepal Socks (Medium),10064.62,498,Clothing
3025,Pants (Small),1059.01,408,Clothing
3026,Everest Paper Clip (Premium),460.28,74,Stationery
3027,Yeti Monitor,79654.14,243,Electronics
3028,CG Salt (Small),600.56,156,Grocery
3029,Everest Microphone (Small),125333.45,39,Electronics
3030,Yeti Sports Wear (Standard),1862.98,144,Clothing
3031,Goldstar Rod (12mm) (Standard),7365.93,44,Hardware
3032,Nepal Blood Pressure Monitor (Large),1863.95,477,Pharmacy
3033,Goldstar Kurta (Premium),11272.96,491,Clothing
3034,CG Cetrizine (Large),2586.5,470,Pharmacy
3035,Goldstar Wrench (Budget),23309.96,392,Hardware
3036,CG Mobile Phone (Budget),107201.88,84,Electronics
3037,Yeti Dal (Chana),1655.28,280,Grocery
3038,Himalayan Calcium Tablet (Premium),2741.84,114,Pharmacy
3039,Yeti Salt (Premium),53.7,465,Grocery
3040,Nepal Sand (cubic ft) (Standard),11536.45,78,Hardware
3041,Nepal Extension Board (Premium),136385.48,353,Electronics
3042,Yeti School Uniform (Small),8115.06,62,Clothing
3043,Himalayan Eraser (Premium),755.26,316,Stationery
3044,Himalayan Ibuprofen (Large),2743.65,382,Pharmacy
3045,Tablet (Premium),137007.98,498,Electronics
3046,Everest Bulb (LED) (Premium),9314.65,101,Hardware
3047,Yeti Extension Board,79551.15,461,Electronics
3048,Himalayan Biscuit (Small),1884.93,284,Grocery
3049,Nepal Scarf,7077.06,154,Clothing
3050,CG Pipe (PVC) (Small),13099.96,296,Hardware
3051,CG Envelope (Small),1414.32,159,Stationery
3052,Goldstar Oil (Mustard) (Premium),4379.26,344,Grocery
3053,Everest Cotton (Premium),1251.91,283,Pharmacy
3054,Everest Tea (Ilam) (Budget),770.65,107,Grocery
3055,Goldstar Noodles (Budget),2100.19,174,Grocery
3056,Yeti Oil (Mustard) (Medium),183.32,357,Grocery
3057,CG Monitor (Premium),120484.28,329,Electronics
3058,Everest Ibuprofen (Medium),469.11,175,Pharmacy
3059,Face Mask,2364.53,28,Pharmacy
3060,Nepal Drill Machine (Large),18127.33,372,Hardware
3061,Yeti Bandage (Medium),3942.88,376,Pharmacy
3062,Nepal Laptop (Large),85426.71,453,Electronics
3063,Yeti Blood Pressure Monitor (Premium),4278.13,80,Pharmacy
3064,Goldstar Keyboard (Small),24186.61,45,Electronics
3065,Everest Dal (Masoor) (Premium),3934.14,94,Grocery
3066,Himalayan Vitamin C (Medium),721.59,436,Pharmacy
3067,Yeti Scissors (Large),1257.73,139,Stationery
3068,Goldstar Dhoti (Small),206.97,378,Clothing
3069,Yeti Jeans (Small),6489.56,472,Clothing
3070,Nepal Pen Drive,13608.4,281,Electronics
3071,Yeti Bulb (LED),16694.86,213,Hardware
3072,Yeti Fan (Ceiling) (Small),4506.72,301,Hardware
3073,Himalayan Memory Card (Small),84528.49,99,Electronics
3074,Yeti Ibuprofen (Large),3428.32,112,Pharmacy
3075,CG Brush (Premium),20330.92,326,Hardware
3076,Goldstar Pipe (PVC) (Premium),17019.15,205,Hardware
3077,Ruler (Standard),1732.58,347,Stationery
3078,Yeti Pen (Budget),1641.83,435,Stationery
3079,Himalayan Scarf (Medium),8683.01,392,Clothing
3080,Everest Bulb (LED) (Budget),16881.63,350,Hardware
3081,Goldstar Hammer (Medium),10459.34,95,Hardware
3082,CG Bandage (Premium),3875.97,154,Pharmacy
3083,Everest Glucose Strips (Large),3067.15,499,Pharmacy
3084,Everest Salt (Medium),50.7,62,Grocery
3085,Goldstar Amoxicillin (Budget),636.76,406,Pharmacy
3086,Nepal T-Shirt (Small),3266.64,199,Clothing
3087,Goldstar Cetrizine (Medium),227.47,250,Pharmacy
3088,Yeti Screwdriver Set,4926.83,59,Hardware
3089,Nepal Marker (Large),1758.96,424,Stationery
3090,Everest Sand (cubic ft) (Small),5426.97,171,Hardware
3091,Himalayan Jacket (Premium),9573.88,213,Clothing
3092,CG UPS (Small),111135.95,147,Electronics
3093,Yeti Keyboard (Premium),34730.77,60,Electronics
3094,Everest Salt (Budget),1508.26,337,Grocery
3095,Goldstar Calcium Tablet (Medium),2041.42,313,Pharmacy
3096,Sand (cubic ft) (Budget),19981.42,464,Hardware
3097,ORS Packet,4647.42,120,Pharmacy
3098,Everest Cotton (Standard),1187.5,484,Pharmacy
3099,CG Sports Wear (Large),9579.03,489,Clothing
3100,Nepal Spice (Turmeric) (Budget),3876.47,439,Grocery
3101,CG Amoxicillin (Budget),2073.36,299,Pharmacy
3102,Goldstar Scanner (Standard),11430.07,240,Electronics
3103,Milk Powder,4681.0,38,Grocery
3104,Amoxicillin (Premium),3221.54,258,Pharmacy
3105,Nepal Calculator (Medium),969.72,138,Stationery
3106,Cough Syrup (Small),2299.15,446,Pharmacy
3107,Everest Shawl,3979.03,18,Clothing
3108,Goldstar Screwdriver Set (Budget),20095.05,7,Hardware
3109,Nepal Desktop Computer (Standard),30731.39,17,Electronics
3110,Goldstar Charger (Standard),139445.05,472,Electronics
3111,Nepal ORS Packet (Budget),3907.21,150,Pharmacy
3112,CG HDMI Cable (Medium),50728.77,470,Electronics
3113,CG Dal (Masoor) (Medium),2539.26,194,Grocery
3114,Flour (Atta) (Budget),1103.84,178,Grocery
3115,Himalayan Wire (Electrical) (Large),21047.53,210,Hardware
3116,Everest Desktop Computer (Medium),46217.35,267,Electronics
3117,Everest Sari,4663.83,269,Clothing
3118,Goldstar USB Cable (Large),63912.65,404,Electronics
3119,Himalayan Dal (Masoor) (Premium),414.04,245,Grocery
3120,Register (Small),947.71,497,Stationery
3121,CG Dal (Masoor) (Standard),4293.18,124,Grocery
3122,Yeti Charger (Standard),94817.26,142,Electronics
3123,Himalayan Handkerchief (Standard),8570.01,144,Clothing
3124,Nepal Cetrizine (Budget),474.8,316,Pharmacy
3125,Thermometer (Large),2455.2,275,Pharmacy
3126,CG Pencil,1982.92,21,Stationery
3127,Raincoat (Standard),4739.89,352,Clothing
3128,Yeti Spice (Turmeric) (Premium),3430.15,273,Grocery
3129,Himalayan Bandage,4907.82,380,Pharmacy
3130,Himalayan Scissors (Standard),1606.57,151,Stationery
3131,Oil (Mustard) (Standard),47.7,70,Grocery
3132,CG Smart Watch (Premium),22267.16,471,Electronics
3133,Everest Coffee (Standard),595.7,194,Grocery
3134,CG Fan (Ceiling) (Budget),2050.41,254,Hardware
3135,Ruler (Standard),396.41,444,Stationery
3136,Envelope (Large),728.08,344,Stationery
3137,Nepal Milk Powder (Small),4329.37,97,Grocery
3138,Yeti Glucose Strips (Large),4092.57,499,Pharmacy
3139,Everest Coffee (Standard),3712.14,377,Grocery
3140,Yeti Ghee,2817.82,92,Grocery
3141,Yeti Sugar (Premium),3830.54,372,Grocery
3142,CG Envelope (Premium),1016.19,103,Stationery
3143,Himalayan Keyboard (Small),18935.51,309,Electronics
3144,Goldstar Marker,701.88,435,Stationery
3145,Yeti Vitamin C,1616.12,44,Pharmacy
3146,Nepal Stamp Pad (Small),1865.14,123,Stationery
3147,Jeans (Premium),8388.3,335,Clothing
3148,Goldstar Lock (Standard),21169.71,18,Hardware
3149,Himalayan Cotton,188.35,141,Pharmacy
3150,Nepal Sports Wear (Large),11526.76,340,Clothing
3151,Himalayan Flour (Maida) (Budget),3081.8,393,Grocery
3152,Goldstar Drill Machine (Premium),18510.43,240,Hardware
3153,Sweater (Premium),204.43,267,Clothing
3154,Socks (Standard),13804.07,94,Clothing
