sale_id,customer_id,product_id,quantity,amount,date
58649,7053,1113,13,344104.28,2025-05-26
58650,6581,3853,4,173305.04,2024-04-17
58651,3677,1696,10,179393.9,2026-05-17
58652,7096,21,15,535550.1,2024-09-21
58653,9149,1247,6,107790.42,2025-08-16
58654,9065,932,15,387398.55,2025-05-11
58655,243,461,3,148777.92,2026-04-29
58656,3379,356,2,46357.24,2025-03-23
58657,5599,4591,4,132552.16,2026-04-21
58658,4734,1133,2,80164.02,2024-07-18
58659,8464,2486,17,187596.53,2024-10-04
58660,5179,871,20,600379.6,2026-03-19
58661,4868,3762,15,697646.7,2024-03-04
58662,8633,1137,20,117384.6,2024-07-19
58663,2490,3231,14,219052.12,2024-07-31
58664,4611,1275,7,304784.13,2025-05-07
58665,3003,4360,12,478314.72,2026-05-13
58666,4513,2111,17,610304.59,2024-08-20
58667,3602,4869,11,222611.4,2026-03-27
58668,17,1986,12,356019.84,2025-05-24
58669,3040,1724,6,82205.22,2025-07-21
58670,4705,3301,20,444565.6,2024-01-13
58671,728,2978,5,248615.65,2025-03-29
58672,1068,17,17,248914.85,2024-06-12
58673,7190,787,9,105025.95,2025-10-31
58674,1922,4221,4,53633.76,2026-01-31
58675,4554,712,4,24588.96,2024-07-10
58676,8041,2176,18,859023.9,2025-11-27
58677,9363,3421,14,238681.1,2024-12-28
58678,6519,3309,11,337557.66,2026-02-09
58679,7918,458,12,174044.88,2025-01-12
58680,6861,834,2,21087.72,2026-02-07
58681,3681,4215,5,3141.5,2026-03-23
58682,6830,4145,19,281257.19,2024-12-07
58683,5252,81,1,19850.87,2025-08-01
58684,5377,141,18,434830.5,2025-07-28
58685,8532,4363,9,259390.8,2026-06-11
58686,9766,4126,19,386009.13,2025-04-07
58687,2864,1036,5,245992.05,2024-08-27
58688,2059,2868,8,70814.16,2025-05-14
58689,1828,1342,5,74746.15,2024-03-02
58690,4285,2718,18,130906.62,2024-08-19
58691,8791,1123,12,221729.4,2025-02-13
58692,6627,2475,10,234071.5,2026-05-10
58693,8299,158,15,581561.4,2024-07-23
58694,9560,4930,4,31285.68,2025-08-05
58695,2845,698,7,264036.5,2024-09-01
58696,7491,2440,9,225694.71,2024-09-12
58697,5608,2264,19,426941.21,2024-10-01
58698,9739,2480,19,486202.97,2025-10-15
58699,9202,1693,10,321952.5,2025-02-07
58700,6151,4827,15,581646.9,2024-02-25
58701,5464,3318,12,442195.92,2024-09-04
58702,6544,1990,10,371257.2,2024-03-06
58703,2825,1822,6,125696.58,2025-10-01
58704,9567,3124,4,77589.64,2024-05-17
58705,7059,889,2,17504.68,2024-08-06
58706,3668,4304,13,175293.43,2024-12-14
58707,9190,367,7,54486.04,2025-09-26
58708,7667,2602,1,17658.63,2026-04-16
58709,7744,237,15,712025.85,2024-09-02
58710,4723,4519,17,414375.68,2025-03-26
58711,7880,2937,5,45596.4,2025-09-14
58712,2310,2534,14,68702.06,2024-11-17
58713,9579,2020,7,213622.71,2024-08-05
58714,2241,1207,15,174371.4,2025-04-24
58715,2011,917,8,90627.92,2026-02-28
58716,1464,2040,11,315702.53,2024-02-18
58717,1647,1469,1,1659.45,2024-01-21
58718,1553,2938,10,156334.9,2024-12-02
58719,272,1474,9,408063.51,2024-11-18
58720,7649,1815,6,43700.34,2024-05-11
58721,491,4431,4,134097.84,2026-05-13
58722,5551,1102,5,228203.15,2025-06-27
58723,3394,4756,2,35117.64,2024-12-17
58724,1001,239,5,105882.25,2025-03-10
58725,6469,2409,1,42144.71,2024-10-27
58726,6456,3209,6,271914.84,2024-12-17
58727,9290,1755,14,483005.32,2024-04-18
58728,8148,248,7,237609.33,2026-02-18
58729,6973,2630,13,80126.8,2026-05-23
58730,5071,2990,5,246732.7,2025-10-13
58731,9032,44,8,115773.2,2026-03-08
58732,482,4743,20,298650.6,2024-07-03
58733,3071,2622,1,43983.43,2024-05-24
58734,3492,3747,17,363384.01,2024-09-07
58735,9537,4299,3,50405.28,2024-07-04
58736,7723,2580,14,564883.76,2025-09-12
58737,7045,4169,6,94434.6,2026-04-25
58738,102,4499,18,167911.92,2025-05-15
58739,1398,534,5,106512.05,2025-09-22
58740,1767,383,1,47749.38,2025-05-05
58741,8524,4268,19,540532.9,2024-03-18
58742,9550,2374,7,195161.47,2024-11-29
58743,994,2718,4,149743.36,2024-05-11
58744,6600,1786,18,3584.16,2024-02-05
58745,4661,3689,10,822.2,2025-03-03
58746,8454,723,12,65496.24,2024-11-16
58747,6185,2202,9,364950.99,2024-06-10
58748,2449,294,19,563407.0,2024-04-23
58749,2528,804,15,549477.75,2026-01-28
58750,4778,4910,8,54946.16,2024-03-24
58751,435,182,9,300802.95,2025-01-28
58752,5447,1526,13,11690.51,2025-11-18
58753,2112,2880,19,763151.15,2025-08-23
58754,9450,4764,5,48331.75,2025-01-17
58755,8370,1331,15,41505.0,2026-04-23
58756,4835,3150,3,60846.63,2026-02-13
58757,3779,3898,5,74640.3,2026-05-20
58758,5463,875,10,468352.8,2025-06-28
58759,4912,1601,14,24638.46,2025-07-26
58760,211,2683,4,116482.52,2025-07-31
58761,1425,161,7,290474.94,2025-10-01
58762,9926,2886,3,115932.93,2025-11-11
58763,1902,4079,7,122454.71,2026-04-06
58764,5821,2129,6,253382.64,2026-05-29
58765,7604,4633,15,224267.25,2024-09-03
58766,1462,4751,5,51588.4,2024-01-03
58767,4622,1380,20,800888.8,2025-04-13
58768,3502,4650,5,42473.85,2025-06-11
58769,3969,939,3,33594.6,2024-04-18
58770,5385,4820,11,63183.12,2024-06-22
58771,7895,2209,4,170902.92,2024-08-26
58772,6941,4797,5,52915.3,2025-04-11
58773,8778,2768,11,59751.12,2024-01-12
58774,4597,4482,2,50916.4,2024-05-29
58775,3147,3517,15,471898.2,2025-02-05
58776,6554,2002,16,219484.48,2025-06-16
58777,3112,251,9,293894.01,2025-02-13
58778,7319,1399,8,246247.44,2024-03-21
58779,7587,3395,20,385095.0,2025-12-12
58780,3906,137,13,533572.0,2024-10-15
58781,565,262,1,15488.52,2026-05-25
58782,9010,1474,9,128206.35,2024-11-16
58783,3459,2561,16,615838.88,2024-01-01
58784,1563,4557,4,88552.88,2024-04-13
58785,1260,884,17,788372.11,2025-01-08
58786,2406,1720,14,205708.02,2024-04-22
58787,3512,4269,8,250394.4,2026-02-23
58788,1675,4563,7,152853.19,2026-06-04
58789,5939,4223,2,73124.02,2024-12-11
58790,3714,878,18,519852.6,2025-04-02
58791,8733,4396,3,25450.71,2025-04-10
58792,6542,872,4,3350.0,2025-02-04
58793,8958,3563,4,123217.56,2026-05-17
58794,5187,3918,6,278642.22,2025-07-30
58795,282,523,14,353471.3,2024-11-14
58796,9355,4053,18,125609.94,2026-03-07
58797,2220,3298,5,51025.75,2024-02-21
58798,321,4947,15,631128.45,2025-05-30
58799,5271,3559,19,706080.09,2025-01-07
58800,1751,2813,3,60227.34,2024-02-28
58801,4855,2639,16,17926.08,2025-02-18
58802,8793,2642,7,26179.23,2025-12-27
58803,1021,3269,4,92657.2,2024-12-30
58804,3052,4304,19,349629.83,2025-12-12
58805,4137,578,5,178455.8,2024-03-20
58806,2227,1374,9,341398.17,2025-08-23
58807,3739,2311,5,226285.45,2024-08-03
58808,6402,3565,13,435686.94,2025-02-02
58809,3556,4669,5,72813.6,2024-08-22
58810,4355,2712,7,321358.94,2024-04-18
58811,2180,2081,2,13878.96,2025-10-09
58812,8424,2540,7,159246.36,2025-02-14
58813,2350,1398,16,385423.36,2024-03-21
58814,4505,3317,10,7503.3,2025-05-29
58815,559,431,5,214778.75,2026-03-28
58816,7704,1949,19,759312.01,2026-04-15
58817,2696,1655,3,23991.09,2024-02-01
58818,9686,1872,6,147458.76,2025-08-06
58819,6352,632,3,113786.73,2026-04-06
58820,5630,1268,7,314688.57,2026-01-23
58821,8781,1427,5,76159.15,2025-06-26
58822,9616,364,3,64187.16,2026-06-13
58823,3476,3387,20,622135.6,2026-04-21
58824,6511,3987,18,263038.68,2025-11-24
58825,2645,376,19,410889.06,2024-02-20
58826,2881,3106,11,85923.2,2025-10-26
58827,9145,4908,13,568087.0,2025-12-29
58828,3757,1031,9,80396.01,2024-03-01
58829,2806,639,1,33017.43,2025-08-03
58830,362,1204,16,386500.16,2024-09-26
58831,4940,1214,3,82297.26,2024-10-27
58832,3014,1393,2,9602.54,2024-11-10
58833,4948,693,16,673223.04,2024-02-08
58834,3748,2463,2,13318.2,2024-12-20
58835,4801,2456,18,513336.78,2024-09-22
58836,4034,1155,10,20503.7,2025-10-24
58837,3103,3939,13,576704.44,2024-05-15
58838,1641,3734,3,98187.51,2025-10-04
58839,247,213,16,301363.52,2026-05-15
58840,6684,2750,18,168782.4,2025-05-09
58841,7291,3586,16,174460.16,2024-12-10
58842,3337,1987,6,98152.38,2026-03-12
58843,8358,4299,8,255774.16,2026-02-21
58844,1433,1432,17,336004.49,2024-02-15
58845,3914,1637,18,340637.76,2026-05-15
58846,2286,2179,1,41435.42,2025-10-08
58847,7191,3964,19,419216.19,2026-02-04
58848,5030,3490,4,196340.08,2025-09-12
58849,8285,3166,14,574169.4,2025-06-09
58850,3108,4221,18,390139.02,2025-05-26
58851,9377,4240,16,644059.36,2025-09-16
58852,846,425,13,77378.47,2025-10-12
58853,3333,2236,7,116306.75,2025-02-13
58854,4320,3839,3,70325.01,2024-03-29
58855,4267,2234,20,296246.4,2024-05-03
58856,4877,4539,17,509196.07,2024-02-22
58857,2179,1206,9,195066.99,2026-01-13
58858,5773,1438,2,65732.96,2024-05-25
58859,8295,2472,7,151654.44,2026-03-20
58860,8661,2245,2,94141.94,2024-04-25
58861,9152,2372,15,644330.4,2025-07-22
58862,6522,3538,16,496055.84,2025-03-22
58863,4164,176,14,151209.94,2026-01-29
58864,3990,510,8,84127.84,2025-08-23
58865,7389,4114,7,297729.67,2024-08-27
58866,3190,2355,5,239103.4,2024-04-11
58867,9129,1304,4,122845.08,2026-01-10
58868,3368,2820,20,712152.4,2024-05-22
58869,5911,1727,10,485580.8,2025-10-16
58870,9213,3407,19,288265.53,2024-10-04
58871,3276,2633,4,95841.84,2026-01-21
58872,3257,4933,18,179919.72,2024-01-06
58873,8338,939,10,301816.3,2024-06-20
58874,3150,344,7,76052.69,2025-11-14
58875,7573,1048,2,94356.04,2026-03-06
58876,9561,4217,5,212817.0,2025-12-05
58877,5176,4755,15,355830.6,2024-01-26
58878,1770,4397,7,161195.23,2026-06-01
58879,2094,3594,1,7905.63,2025-03-16
58880,4265,1272,14,127534.96,2026-04-26
58881,3661,4551,1,29602.48,2024-12-07
58882,5299,2460,14,6283.48,2024-01-13
58883,6637,2222,2,97502.68,2025-09-23
58884,1178,2008,6,277679.1,2024-04-20
58885,7636,4671,11,392246.8,2024-01-10
58886,1473,1967,5,148758.4,2024-01-01
58887,845,3993,5,155127.6,2025-08-04
58888,8093,115,9,177403.86,2025-02-25
58889,5645,3311,9,221753.79,2024-05-26
58890,4788,2904,18,710911.26,2024-01-13
58891,8538,3976,13,476674.77,2025-03-22
58892,3541,2580,16,248120.96,2025-10-21
58893,5512,1768,5,15969.3,2025-01-27
58894,1882,1594,5,175598.7,2024-04-22
58895,9419,730,18,552916.62,2024-08-03
58896,2530,4783,7,340811.52,2024-08-15
58897,9552,1014,9,65342.16,2024-12-30
58898,1350,2184,19,195907.29,2024-07-06
58899,2141,1120,5,234948.3,2024-12-25
58900,4031,551,11,45613.26,2025-05-15
58901,4430,489,11,334317.39,2026-06-12
58902,4682,4686,15,247588.65,2025-10-15
58903,1477,698,1,14410.51,2024-05-21
58904,9010,710,13,325699.66,2025-12-08
58905,2239,1504,16,197191.04,2024-01-12
58906,2476,108,5,91063.05,2024-02-28
58907,573,4580,11,508708.97,2024-05-03
58908,8980,365,15,279242.4,2024-05-23
58909,17,2806,11,67411.19,2025-03-11
58910,6957,1379,15,577908.0,2026-03-01
58911,2423,368,19,223626.01,2025-12-04
58912,5716,1234,14,54112.38,2025-12-03
58913,7069,256,12,73621.56,2024-11-15
58914,4092,3824,5,233873.5,2025-02-20
58915,1412,30,12,176705.88,2025-12-23
58916,8829,3584,16,249736.32,2024-07-03
58917,7209,1070,13,197615.08,2024-03-24
58918,7250,2294,10,54629.9,2024-12-02
58919,2446,2218,13,296615.8,2024-11-02
58920,6236,3185,13,401939.07,2024-01-12
58921,7496,1558,12,560646.36,2026-06-06
58922,5971,4674,13,540413.25,2025-11-16
58923,2316,2111,15,605465.1,2026-01-16
58924,883,1115,1,13978.71,2025-04-29
58925,652,2164,14,622168.4,2025-11-27
58926,5651,2323,3,5650.92,2025-05-10
58927,2912,364,13,402747.41,2024-07-16
58928,9044,2010,13,430079.26,2024-04-20
58929,3807,3733,11,340847.1,2024-03-26
58930,5801,279,18,413833.68,2025-11-06
58931,1050,3604,17,767838.83,2024-05-29
58932,143,34,2,3634.84,2024-01-09
58933,8248,708,9,229571.28,2026-01-01
58934,1409,6,2,88964.9,2024-02-08
58935,7500,4019,18,177907.5,2024-01-11
58936,4893,2042,5,165839.95,2024-06-25
58937,7498,4809,11,539271.92,2025-05-25
58938,6655,3615,2,44531.04,2024-09-21
58939,6280,1272,4,112849.96,2025-07-20
58940,7788,3668,3,69084.12,2024-10-25
58941,9438,1039,15,377986.2,2025-09-29
58942,55,1724,6,171408.54,2025-05-16
58943,444,675,4,168613.32,2024-03-08
58944,6775,189,20,467113.6,2025-11-22
58945,7210,4543,16,407409.92,2024-10-16
58946,9511,3310,4,19223.56,2025-04-15
58947,5300,1606,17,616644.57,2025-10-21
58948,6860,4678,3,37687.35,2026-06-06
58949,9995,1635,4,24000.4,2024-06-02
58950,4537,3830,10,308965.8,2024-10-26
58951,4552,4272,1,9876.64,2026-04-19
58952,620,1946,8,112019.52,2026-01-06
58953,7589,2117,1,6790.26,2024-03-13
58954,2589,2950,9,381329.64,2024-11-29
58955,7174,858,15,610261.65,2026-03-30
58956,5124,4261,18,142641.72,2025-12-05
58957,6975,2501,11,264908.6,2025-01-04
58958,9290,1230,8,89521.76,2025-09-23
58959,5900,3985,7,29936.83,2024-07-13
58960,9468,1084,12,564346.08,2024-08-07
58961,7858,3467,10,485662.6,2026-05-29
58962,3409,251,2,37759.86,2025-03-29
58963,7363,288,20,164202.2,2026-05-22
58964,2070,4289,14,114995.58,2025-10-05
58965,3304,586,12,519313.92,2025-12-28
58966,8158,41,3,129077.07,2024-06-21
58967,6999,4425,9,338070.51,2024-10-02
58968,3954,59,10,263896.5,2025-02-03
58969,7624,439,12,427003.92,2024-12-29
58970,4561,2845,15,48790.5,2025-04-22
58971,6335,3792,19,927731.81,2024-05-26
58972,8077,3010,8,189301.04,2024-01-07
58973,740,1835,18,607059.18,2025-06-22
58974,9974,2651,13,567724.69,2024-11-19
58975,5511,1607,5,149643.15,2024-03-29
58976,2400,3355,6,257445.84,2026-02-07
58977,9996,2490,19,194066.38,2025-03-22
58978,6889,4140,16,249337.76,2024-12-28
58979,9374,4257,8,31496.32,2025-12-23
58980,9195,4500,1,32065.62,2025-02-01
58981,9046,554,3,101786.22,2024-01-30
58982,3361,306,8,307910.4,2026-04-12
58983,6414,61,16,461075.04,2026-04-16
58984,2129,1177,5,218523.35,2025-06-06
58985,6759,2189,10,409249.9,2025-08-06
58986,5402,4152,10,470430.4,2025-11-29
58987,8852,3931,20,186463.8,2025-03-11
58988,3717,4075,12,178667.4,2025-02-24
58989,1788,81,15,6918.3,2025-12-06
58990,3867,1827,11,345400.99,2025-05-07
58991,9672,4026,9,339885.09,2025-05-16
58992,6255,3135,2,74963.2,2025-03-14
58993,5598,2025,11,463334.3,2025-08-13
58994,7959,254,20,487062.0,2025-02-23
58995,4081,3486,3,105055.23,2024-10-27
58996,2594,874,12,271744.8,2024-03-17
58997,9835,4514,8,309819.6,2025-03-10
58998,7864,1320,17,48310.6,2025-09-08
58999,7122,4488,3,38987.58,2025-05-02
59000,1515,3482,8,52794.48,2024-11-25
59001,4769,2956,5,195771.55,2025-10-27
59002,5183,3126,5,208081.0,2025-04-01
59003,5680,1235,12,310019.64,2025-04-28
59004,4621,207,2,25911.64,2024-08-08
59005,2358,862,20,811150.2,2026-04-23
59006,2998,4144,9,189282.6,2025-12-04
59007,9003,21,4,50130.04,2025-04-26
59008,8981,41,18,80577.9,2024-12-14
59009,5400,1301,18,203736.78,2026-06-06
59010,1381,1224,17,536813.42,2024-08-08
59011,1455,4003,10,208778.1,2026-05-23
59012,5579,4132,20,338949.0,2025-10-01
59013,7239,1734,15,730792.05,2024-11-16
59014,1468,3140,15,336671.55,2026-01-26
59015,3862,2016,13,59004.66,2024-04-06
59016,2132,3377,8,284784.8,2025-01-13
59017,823,1006,14,696215.38,2024-02-20
59018,7056,1655,16,707112.0,2024-12-16
59019,8451,4513,8,119178.88,2026-05-18
59020,6353,3392,5,76344.8,2026-05-28
59021,3950,491,4,64637.48,2026-01-15
59022,8233,2801,19,505168.2,2026-01-01
59023,8847,2451,10,105967.6,2025-04-14
59024,1990,3728,17,88268.76,2025-08-27
59025,2179,132,3,80158.59,2024-08-02
59026,9652,2824,16,284776.32,2026-02-26
59027,809,3665,6,122000.88,2025-10-05
59028,6725,1882,19,870408.43,2024-05-01
59029,5690,2815,7,192512.67,2024-12-06
59030,31,2268,1,567.34,2025-01-12
59031,4810,4335,20,522954.4,2026-04-22
59032,5020,2313,2,32234.44,2025-12-08
59033,3721,382,5,218495.0,2026-03-08
59034,5895,2061,5,164104.65,2025-05-22
59035,6808,2472,13,431658.37,2024-10-12
59036,8589,3205,12,88859.4,2024-09-07
59037,2038,1310,18,36827.1,2025-10-26
59038,4510,4967,20,740776.4,2024-03-23
59039,9552,4982,7,221881.8,2025-07-14
59040,338,4416,5,98976.0,2026-02-09
59041,666,4647,10,435979.7,2024-07-11
59042,7313,1686,16,701874.56,2024-03-03
59043,1375,2208,18,176081.04,2025-02-06
59044,563,2158,10,350191.9,2026-02-19
59045,1424,4783,9,224505.9,2024-12-15
59046,8768,3635,13,269912.63,2025-07-06
59047,5258,4634,12,491947.68,2025-04-18
59048,1643,3657,18,516751.74,2024-12-04
59049,3458,528,2,77742.08,2024-04-21
59050,9521,3776,8,380970.72,2024-10-10
59051,9432,1786,4,191306.64,2026-03-08
59052,2905,1122,9,119559.33,2024-11-15
59053,2809,4791,16,651393.44,2024-10-20
59054,4210,1397,6,213500.34,2024-07-16
59055,4185,2315,9,424746.9,2026-05-01
59056,6558,4757,11,27034.81,2025-05-12
59057,7451,3128,12,535530.6,2024-03-31
59058,8661,4949,8,71856.24,2026-03-15
59059,5849,1267,12,484045.2,2024-01-05
59060,6931,4828,9,29336.31,2025-09-23
59061,8918,3932,5,146776.1,2026-03-31
59062,7412,1623,17,760657.18,2024-08-18
59063,7777,4380,2,56860.18,2025-03-19
59064,9895,4259,19,890414.48,2024-05-04
59065,3009,4554,9,355063.05,2025-01-01
59066,6571,1730,11,349893.39,2024-10-19
59067,432,1311,11,209197.78,2024-11-15
59068,358,2438,3,6010.32,2024-11-16
59069,228,3959,4,43425.6,2025-01-22
59070,3741,1394,17,496853.9,2026-05-22
59071,1905,1764,3,49250.58,2025-09-12
59072,8418,78,13,295160.58,2026-02-03
59073,9366,453,15,21694.65,2025-02-06
59074,4091,4609,8,124254.88,2025-07-29
59075,5340,372,13,124641.14,2025-05-24
59076,8526,91,5,189554.5,2026-03-21
59077,1122,3938,13,338672.23,2024-04-18
59078,9981,1962,10,382928.4,2024-01-28
59079,560,3390,20,967644.4,2025-10-19
59080,249,1894,1,26300.88,2025-10-01
59081,7429,1175,14,39035.22,2026-02-23
59082,2143,3813,12,319070.16,2024-06-26
59083,4558,3643,7,30231.46,2025-06-17
59084,634,1341,12,507717.84,2024-02-14
59085,5803,1390,18,252437.22,2026-05-12
59086,5135,2714,13,365023.49,2026-02-17
59087,569,1571,4,178792.52,2025-12-18
59088,4665,754,7,33375.3,2024-09-19
59089,3241,686,13,591569.81,2025-04-29
59090,6493,88,12,12996.72,2025-05-17
59091,774,2234,14,90245.54,2025-07-30
59092,6455,1554,16,602477.6,2026-04-30
59093,5403,2758,5,142111.6,2025-09-15
59094,3684,4176,6,251812.8,2026-03-28
59095,9674,160,4,89917.28,2025-04-12
59096,4333,1957,4,33542.56,2024-09-15
59097,4896,4271,11,266056.12,2024-01-07
59098,3293,1416,15,473551.2,2026-01-21
59099,7973,2043,10,170472.1,2024-05-19
59100,142,1027,17,762684.26,2025-12-01
59101,1607,2349,14,383996.62,2025-05-12
59102,7934,793,12,151045.56,2024-10-16
59103,9223,3220,5,180132.5,2024-07-02
59104,4594,587,5,122050.95,2024-06-09
59105,9378,4093,11,7003.59,2025-03-29
59106,1877,3105,13,300484.47,2024-08-03
59107,4422,4537,2,79027.2,2024-03-02
59108,7864,4531,15,665607.45,2025-06-15
59109,2531,2617,17,344885.63,2024-03-01
59110,6812,4598,17,63854.89,2024-08-12
59111,5553,3388,20,390905.2,2026-05-23
59112,7003,4670,6,103981.62,2025-02-15
59113,9072,2780,20,68893.8,2025-06-19
59114,3561,2516,20,7937.8,2025-11-11
59115,3353,2176,14,661175.62,2025-10-28
59116,654,191,13,632225.88,2025-03-08
59117,91,3900,13,477017.06,2024-01-16
59118,896,2429,15,203388.75,2025-05-02
59119,683,2484,20,810012.8,2026-06-07
59120,4702,2071,3,26746.5,2025-09-21
59121,5306,2104,20,262589.6,2024-10-11
59122,7664,1521,7,181923.98,2026-05-11
59123,4398,500,16,747014.56,2025-02-18
59124,4314,1677,3,73423.05,2024-01-19
59125,9772,2744,7,228254.32,2025-07-16
59126,6590,4541,17,556903.85,2026-06-12
59127,142,540,9,41905.08,2026-01-03
59128,9738,165,4,51476.12,2024-01-23
59129,6494,846,20,549060.0,2024-12-27
59130,6545,493,17,943.33,2024-01-15
59131,6302,131,4,199571.0,2024-09-21
59132,2725,1709,2,83395.72,2025-03-31
59133,5237,2664,2,54084.62,2025-07-22
59134,8516,1281,18,202435.56,2025-12-24
59135,2550,2312,16,576238.72,2024-06-09
59136,9144,3861,20,794523.6,2025-11-12
59137,5648,679,13,125875.75,2025-06-10
59138,5034,3584,20,842361.6,2025-07-08
59139,4457,1382,8,281072.8,2026-05-17
59140,205,2761,17,237048.34,2025-06-02
59141,8748,2394,19,576939.18,2025-04-29
59142,381,203,3,35827.14,2025-02-11
59143,6434,3278,12,449617.8,2024-06-17
59144,9168,4173,3,78036.42,2026-01-28
59145,6092,252,12,209263.32,2024-11-01
59146,9321,3042,19,472022.32,2024-01-30
59147,2572,4503,15,678333.45,2026-05-28
59148,6347,268,18,99710.1,2024-03-23
59149,8575,1117,7,57880.2,2025-07-28
59150,679,4415,11,417526.45,2025-06-04
59151,5634,3928,14,163784.46,2024-11-22
59152,9342,4172,1,44460.55,2025-04-08
59153,9987,4268,19,936518.17,2025-05-12
59154,9692,1567,9,293452.74,2025-04-09
59155,3530,3946,9,296550.36,2024-01-03
59156,6452,4830,14,416630.06,2024-10-02
59157,9125,2640,10,48892.5,2026-04-29
59158,1102,3627,16,685532.48,2024-04-27
59159,7831,3627,8,109312.24,2025-08-01
59160,8870,4354,7,292901.63,2024-09-27
59161,1213,3704,16,29420.64,2024-02-20
59162,9633,3700,17,780569.11,2024-05-04
59163,5498,373,7,64272.81,2026-02-01
59164,8120,1597,6,133622.34,2025-09-22
59165,4015,3766,1,25406.08,2024-11-22
59166,2558,1897,7,147061.46,2026-03-24
59167,1980,2176,4,28278.96,2025-10-18
59168,1503,898,12,265617.72,2024-07-01
59169,9480,3895,5,244900.6,2025-12-02
59170,9941,3327,11,193077.39,2025-08-03
59171,4061,15,11,172450.52,2024-05-13
59172,7867,519,5,67241.25,2025-04-08
59173,6265,4854,2,37298.36,2024-09-12
59174,8422,3552,4,117128.44,2024-09-12
59175,9735,3819,2,34735.26,2026-03-11
59176,1648,4015,15,344245.5,2024-07-24
59177,2493,50,1,41947.42,2026-01-16
59178,7477,2532,19,731485.18,2024-12-26
59179,4691,730,13,306191.99,2024-10-05
59180,5605,1957,10,406894.1,2025-11-12
59181,1414,4151,3,58718.01,2024-04-03
59182,3720,13,5,45318.65,2025-08-02
59183,6713,1924,9,202260.15,2024-03-12
59184,3162,861,4,197286.6,2025-08-04
59185,7570,4957,14,623818.02,2024-08-26
59186,5167,221,2,32715.46,2024-07-07
59187,9525,4494,9,396095.13,2026-01-06
59188,4700,1914,5,247635.2,2024-08-17
59189,1011,373,8,27370.32,2024-06-05
59190,1573,57,1,32728.42,2025-04-21
59191,4758,2373,5,229393.85,2025-07-04
59192,4083,2451,5,120937.6,2024-01-04
59193,2945,3145,14,309684.2,2024-05-08
59194,8977,947,15,256881.75,2026-02-06
59195,7255,193,15,729280.95,2024-11-16
59196,2095,1171,5,191686.7,2025-11-02
59197,6943,3968,7,298563.02,2025-12-08
59198,1046,3050,14,334829.88,2024-05-10
59199,216,2388,16,727892.8,2025-09-09
59200,8629,1494,7,307774.67,2025-05-07
59201,4135,4446,13,29337.88,2026-04-21
59202,9114,351,20,586966.4,2024-02-24
59203,9889,1391,19,75219.67,2024-12-09
59204,9463,3092,5,229882.3,2024-09-11
59205,3162,4303,3,52449.96,2025-01-22
59206,5145,2371,19,672837.5,2026-01-25
59207,71,4505,4,56856.84,2024-08-21
59208,4681,4431,6,106571.16,2024-05-18
59209,9375,1931,1,226.11,2024-08-28
59210,4386,1838,10,316696.4,2025-04-03
59211,6116,2369,9,12681.45,2024-06-25
59212,587,3190,10,78389.8,2025-04-14
59213,894,4396,18,131635.44,2024-10-02
59214,6083,3758,16,530422.08,2026-05-12
59215,6703,4349,12,580625.64,2025-05-01
59216,7239,1795,6,63794.1,2024-08-21
59217,9421,718,18,765618.84,2026-06-03
59218,4549,2895,13,319037.29,2024-03-09
59219,3323,56,16,90179.04,2026-03-29
59220,898,4155,15,476469.3,2024-12-01
59221,9956,2929,7,61844.3,2025-04-02
59222,4581,2688,19,617648.01,2024-04-05
59223,1081,2912,19,376473.03,2026-04-15
59224,6691,4089,3,41485.32,2026-01-19
59225,9344,4919,16,560470.88,2024-11-22
59226,9116,547,15,675106.8,2025-02-09
59227,9840,2088,18,63221.94,2024-07-31
59228,2548,1337,2,1808.46,2025-01-18
59229,2959,4503,16,445343.04,2025-12-12
59230,2576,130,14,425143.04,2025-07-14
59231,4235,3931,10,404170.6,2026-04-29
59232,7687,1195,1,20392.31,2024-09-06
59233,2238,3665,15,654668.85,2026-04-24
59234,5377,2234,7,153686.61,2024-06-08
59235,5770,2132,16,579386.56,2025-09-14
59236,1759,1307,11,222451.46,2024-03-21
59237,3052,3904,14,363539.54,2024-10-30
59238,4462,4174,13,194138.36,2025-03-12
59239,8871,1879,19,735790.77,2024-11-14
59240,2570,4641,12,102627.96,2024-08-24
59241,7478,354,6,27365.76,2025-10-12
59242,6942,1459,8,83961.52,2025-03-12
59243,3168,963,8,282520.08,2025-11-14
59244,9460,1909,9,39886.83,2024-02-20
59245,224,2601,15,346217.4,2025-05-03
59246,1034,318,4,122596.4,2024-09-02
59247,1950,2,3,129104.85,2024-04-07
59248,6806,3394,13,469166.36,2024-02-04
59249,6841,4716,12,547727.04,2026-05-02
59250,7104,336,15,397609.95,2024-02-17
59251,4432,4438,8,371999.84,2025-07-10
59252,6482,14,2,87499.78,2025-10-14
59253,5596,1890,6,126050.1,2026-03-25
59254,3124,1428,14,449727.18,2025-03-27
59255,5693,4671,4,24370.08,2024-10-01
59256,1431,1429,4,143740.92,2025-10-14
59257,5133,797,6,173145.24,2024-02-10
59258,2898,2693,8,25067.44,2024-02-27
59259,6877,361,8,395036.64,2025-01-09
59260,7737,1124,10,1326.9,2026-04-16
59261,9699,3718,14,228243.26,2024-09-28
59262,9544,1404,6,155303.46,2025-01-04
59263,8062,237,3,122070.27,2024-12-14
59264,7426,4897,8,244478.32,2024-10-17
